Chromosome,Start,Stop,Gene
chr6,31830972,31846823,SLC44A4
chr6,31895475,31919825,CFB
chr6,31926948,31937525,SKIV2L
chr6,31950150,31952193,C4A
chr6,31973945,31974881,AL645922.1
chr6,31982623,32003177,C4B
chr6,32008932,32077151,TNXB
chr6,32116141,32119879,PRRT1
chr6,32121622,32133976,EGFL8
chr6,32137035,32143836,AGPAT1
chr6,32146274,32151930,RNF5
chr6,32148747,32152101,AGER
chr6,32163399,32165355,NOTCH4
chr6,32260492,32339656,C6orf10
chr6,32361746,32374900,BTNL2
chr6,32821938,32826347,PSMB9
chr6,32812987,32820535,TAP1
chr6,32904341,32908779,HLA-DMB
chr6,32938678,32949281,BRD2
chr6,32974107,32977352,HLA-DOA
chr6,33032794,33041378,HLA-DPA1
chr6,33043743,33049922,HLA-DPB1
chr6,33130469,33160245,COL11A2
chr6,33162347,33168630,RXRB
chr6,33218381,33239717,VPS52
chr6,33261276,33266701,RGL2
chr6,33271552,33282164,TAPBP
chr6,33286496,33290750,DAXX
chr6,33384319,33386065,CUTA
chr6,33387847,33416580,SYNGAP1
chr6,33540330,33547981,BAK1
chr6,33551515,33556803,GGNBP1
chr6,33663196,33663474,SBP1
chr6,33689444,33714762,IP6K3
chr6,33989631,34123399,GRM4
chr6,34204656,34213888,HMGA1
chr6,34505768,34524110,SPDEF
chr6,34759964,34850915,UHRF1BP1
chr6,34845750,34855819,TAF11
chr6,34857080,35058513,ANKS1A
chr6,35182190,35218609,SCUBE3
chr6,35227510,35263760,ZNF76
chr6,35265595,35289546,DEF6
chr6,35310335,35395968,PPARD
chr6,35541362,35696360,FKBP5
chr6,35748821,35755929,CLPSL1
chr6,35773071,35791852,LHFPL5
chr6,35800811,35888956,SRPK1
chr6,36098262,36107842,MAPK13
chr6,36168069,36200367,BRPF3
chr6,36238237,36276372,PNPLA1
chr6,36322419,36356164,ETV7
chr6,36410798,36455444,KCTD20
chr6,36562145,36568658,SRSF3
chr6,36645588,36654111,CDKN1A
chr6,36708555,36725186,CPNE5
chr6,36937502,36953833,MTCH1
chr6,37321819,37336210,RNF8
chr6,37600284,37665766,MDGA1
chr6,38142761,38565870,BTBD9
chr6,38702291,38998168,DNAH8
chr6,39302876,39693181,KIF6
chr6,39760794,39872648,DAAM2
chr6,39872034,39902290,MOCS1
chr6,40994772,41006928,UNC5CL
chr6,41034528,41040268,OARD1
chr6,41514164,41570121,FOXP4
chr6,41651717,41702798,TFEB
chr6,41653964,41654127,AL035588.1
chr6,41708576,41715139,PGC
chr6,41737914,41745919,FRS3
chr6,41748500,41755110,PRICKLE4
chr6,41764271,41774721,USP49
chr6,42123144,42147141,GUCA1A
chr6,42192669,42419789,TRERF1
chr6,42584855,42659012,UBR2
chr6,42712239,42714558,TBCC
chr6,42788794,42836296,GLTSCR1L
chr6,42847655,42854844,RPL7L1
chr6,42883727,42893573,PTCRA
chr6,42896982,42907007,CNPY3
chr6,42932073,42946888,PEX6
chr6,42981987,42989028,KLHDC3
chr6,43005358,43021683,CUL7
chr6,43140128,43147164,SRF
chr6,43149922,43192325,CUL9
chr6,43299513,43337181,ZNF318
chr6,43445261,43474294,TJAP1
chr6,43543922,43586701,POLH
chr6,43589004,43595090,GTPBP2
chr6,44126548,44152139,CAPN11
chr6,44187373,44201879,SLC29A1
chr6,44222087,44225275,SLC35B2
chr6,44247897,44265458,TCTE1
chr6,44310397,44344903,SPATS1
chr6,44400472,44400720,AL133262.1
chr6,44797553,45333038,SUPT3H
chr6,45296060,45515042,RUNX2
chr6,45879361,45983565,CLIC5
chr6,46190878,46424713,RCAN2
chr6,46620679,46644750,SLC25A27
chr6,46655612,46672056,TDRD6
chr6,46677401,46703076,PLA2G7
chr6,46714699,46726942,ANKRD66
chr6,46820249,46889714,GPR116
chr6,46967959,46986235,GPR110
chr6,47641107,47665529,GPR111
chr6,47867515,48036380,PTCHD4
chr6,49573436,49604552,RHAG
chr6,49695115,49712150,CRISP3
chr6,49801984,49825116,CRISP1
chr6,49913814,49917157,DEFB133
chr6,50786439,50815326,TFAP2B
chr6,52128812,52149582,MCM3
chr6,52285165,52387892,EFHC1
chr6,52842754,52859105,GSTA4
chr6,52866109,52926600,ICK
chr6,53132196,53213947,ELOVL5
chr6,53512699,53530506,KLHL31
chr6,53976246,54130841,MLIP
chr6,55428659,55443893,HMGCLL1
chr6,55619725,55739677,BMP5
chr6,55921389,56112378,COL21A1
chr6,56322787,56819385,DST
chr6,56819773,56892138,BEND6
chr6,56911524,56919836,KIAA1586
chr6,57038234,57049498,BAG2
chr6,63921462,63921788,FKBP1C
chr6,63985856,64029882,LGSN
chr6,64282475,64292331,PTP4A1
chr6,64356431,64424405,PHF3
chr6,64430492,66205303,EYS
chr6,70041760,70099109,BAI3
chr6,70925744,70992755,COL9A1
chr6,71123107,71270873,FAM135A
chr6,71377621,71483137,SMAP1
chr6,72596650,73112845,RIMS1
chr6,73331571,73908557,KCNQ5
chr6,74104576,74117731,DDX43
chr6,74310146,74363696,SLC17A5
chr6,74405508,74538040,CD109
chr6,75947393,75953644,COX7A2
chr6,76005626,76203496,FILIP1
chr6,76311622,76427997,SENP6
chr6,76458909,76629254,MYO6
chr6,76630832,76782395,IMPG1
chr6,80816383,81055987,BCKDHB
chr6,82262307,82262537,AL359693.1
chr6,83072923,83077134,TPBG
chr6,83772928,83775478,UBE3D
chr6,83777385,83878127,DOPEY1
chr6,83782692,83782854,AL139333.1
chr6,83903104,83906382,RWDD2A
chr6,83921297,84140764,ME1
chr6,84222194,84235419,PRSS35
chr6,84262607,84419127,SNAP91
chr6,86159827,86205500,NT5E
chr6,87647024,87726388,HTR1E
chr6,87992697,88032795,GJB7
chr6,88032306,88052043,SMIM8
chr6,88054571,88075173,C6orf163
chr6,88106840,88109459,C6orf164
chr6,88182643,88222048,SLC35A1
chr6,88299861,88376883,ORC3
chr6,88853575,88854977,CNR1
chr6,89319989,89673348,RNGTT
chr6,89674246,89676685,AL079342.1
chr6,89887223,89927496,GABRR1
chr6,89967239,90024967,GABRR2
chr6,90353231,90529442,MDN1
chr6,97010424,97064512,FHL5
chr6,97245888,97285353,GPR63
chr6,97372665,97587503,KLHL32
chr6,99321601,99395849,FBXL4
chr6,99728543,99790810,FAXC
chr6,99817276,99842080,COQ3
chr6,99847840,99873207,PNISR
chr6,99880190,99963252,USP45
chr6,100836748,100911553,SIM1
chr6,101847154,102516386,GRIK2
chr6,106632366,106773532,ATG5
chr6,106989029,107017103,AIM1
chr6,107018903,107077373,RTN4IP1
chr6,107349407,107372544,C6orf203
chr6,107386401,107435636,BEND3
chr6,107475650,107780760,PDSS2
chr6,108041441,108076843,SCML4
chr6,108543441,108582464,SNX3
chr6,108882069,109005971,FOXO3
chr6,109169619,109294985,ARMC2
chr6,109416356,109485113,CEP57L1
chr6,109687719,109703762,CD164
chr6,109711419,109762374,PPIL6
chr6,109765268,109787171,MICAL1
chr6,109814059,110012415,AK9
chr6,110012499,110146627,FIG4
chr6,110299514,110301742,GPR6
chr6,110421022,110501207,WASF1
chr6,110501624,110553418,CDC40
chr6,110745934,110796181,SLC22A16
chr6,110935471,110964521,CDK19
chr6,111195987,111215033,AMD1
chr6,111620278,111804915,REV3L
chr6,111880143,111927474,TRAF3IP2
chr6,111982497,112194627,FYN
chr6,112375462,112392171,WISP3
chr6,114257320,114292359,HDAC2
chr6,114376750,114384041,HS3ST5
chr6,116263565,116323935,FRK
chr6,116440086,116447296,COL10A1
chr6,116442320,116443093,AL121963.1
chr6,116575336,116747752,DSE
chr6,116850174,116879751,FAM26D
chr6,116892583,116914432,RWDD1
chr6,116937642,116954148,RSPH4A
chr6,117002367,117063029,KPNA5
chr6,117881432,117923681,GOPC
chr6,117803820,117869602,DCBLD1
chr6,118781944,119031238,CEP85L
chr6,119527723,119670901,MAN1A1
chr6,122720696,122754264,HSF2
chr6,122764493,122792952,SERINC1
chr6,122793062,123047517,PKIB
chr6,123110471,123130862,SMPDL3A
chr6,123537483,123957942,TRDN
chr6,124125346,125139618,NKAIN2
chr6,125283862,125404864,RNF217
chr6,125596496,125623282,HDDC2
chr6,126112001,126252266,NCOA7
chr6,126307576,126360418,TRMT11
chr6,127588020,127609502,RNF146
chr6,127610782,127664752,ECHDC1
chr6,127759551,127840500,SOGA3
chr6,128029339,128222226,THEMIS
chr6,128289925,128841870,PTPRK
chr6,130152464,130182692,TMEM244
chr6,130742247,130763111,TMEM200A
chr6,131466461,131604673,AKAP7
chr6,131907873,131949363,MED23
chr6,131958442,132068539,ENPP3
chr6,132938289,132945414,TAAR2
chr6,133043928,133055904,VNN3
chr6,133093554,133119701,SLC18B1
chr6,133562495,133853257,EYA4
chr6,135286302,135371782,HBS1L
chr6,135502453,135540309,MYB
chr6,135606034,135763823,AHI1
chr6,136578001,136610989,BCLAF1
chr6,136664681,136847610,MAP7
chr6,136878363,136977599,MAP3K5
chr6,137143718,137235037,PEX7
chr6,137321108,137366298,IL20RA
chr6,137518969,137539651,IFNGR1
chr6,139134309,139225207,ECT2L
chr6,142468398,142540388,VTA1
chr6,143072605,143266338,HIVEP2
chr6,143381979,143509661,AIG1
chr6,143759575,143764295,AL031320.1
chr6,143817763,143832799,FUCA2
chr6,144185573,144259483,ZC2HC1B
chr6,144261439,144329541,PLAGL1
chr6,146205947,146285233,SHPRH
chr6,146348782,146758731,GRM1
chr6,146920136,147136595,ADGB
chr6,147525561,147614521,STXBP5
chr6,149539777,149731075,TAB2
chr6,149768951,149806126,ZC3H12D
chr6,149916013,149969850,KATNA1
chr6,150045454,150067658,NUP43
chr6,150070831,150132556,PCMT1
chr6,150141076,150186199,LRP11
chr6,150183733,150185472,AL355312.1
chr6,150341266,150346668,RAET1L
chr6,150385743,150390202,ULBP3
chr6,150920999,151164799,PLEKHG1
chr6,151186691,151220043,MTHFD1L
chr6,151561134,151679692,AKAP12
chr6,151773606,151790389,C6orf211
chr6,151815175,151942328,CCDC170
chr6,152011631,152424409,ESR1
chr6,152442822,152958534,SYNE1
chr6,153331857,153452384,RGS17
chr6,153552455,153668623,AL590867.1
chr6,154360443,154415389,OPRM1
chr6,155054512,155155190,SCAF8
chr6,155411423,155578857,TIAM2
chr6,157099064,157530401,ARID1B
chr6,158402888,158520205,SYNJ2
chr6,158530536,158589312,SERAC1
chr6,159047471,159049322,AL591025.1
chr6,159071046,159185901,SYTL3
chr6,159187928,159239265,EZR
chr6,159398268,159421198,RSPH3
chr6,159590429,159693137,FNDC1
chr6,160183511,160200144,ACAT2
chr6,160769425,160876014,SLC22A3
chr6,160952515,161087407,LPA
chr6,161551011,161695057,AGPAT4
chr6,163586446,163612840,AL078585.1
chr6,165695138,165722342,C6orf118
chr6,165740778,165989936,PDE10A
chr6,166307330,166309725,SDIM1
chr6,166778407,166796486,MPC1
chr6,166889272,167040725,RPS6KA2
chr6,166945369,166947709,Z98049.1
chr6,168196210,168198927,AL009178.1
chr6,168227671,168372702,MLLT4
chr6,168457497,168468088,FRMD1
chr6,168693512,168720434,DACT2
chr6,169857307,170102159,WDR27
chr6,170102233,170103380,C6orf120
chr6,170599791,170714436,FAM120B
chr6,170863421,170881957,TBP
chr7,302918,304070,AC187652.1
chr7,766338,829190,HEATR2
chr7,855528,914557,SUN1
chr7,937546,966852,ADAP1
chr7,1097141,1098897,GPR146
chr7,1126443,1133451,GPER
chr7,1473996,1498962,MICALL2
chr7,1509913,1545489,INTS1
chr7,1748798,1787590,ELFN1
chr7,1855447,2272580,MAD1L1
chr7,1878222,1889567,AC110781.3
chr7,2274010,2281840,FTSJ2
chr7,2558188,2568061,LFNG
chr7,2598632,2654367,IQCE
chr7,2768200,2802774,GNA12
chr7,4683388,4802171,FOXK1
chr7,4815264,4829881,AP5Z1
chr7,4838740,4923295,RADIL
chr7,5085553,5109119,RBAK
chr7,5346431,5463177,TNRC18
chr7,5465916,5468558,AC092171.1
chr7,5528994,5553423,FBXL18
chr7,5632439,5646279,FSCN1
chr7,5938433,5965601,CCZ1
chr7,5965181,5998714,RSPH10B
chr7,6013030,6043637,PMS2
chr7,6063256,6098795,EIF2AK1
chr7,6204500,6212706,CYTH3
chr7,6449635,6487563,DAGLB
chr7,6522922,6524873,FLJ20306
chr7,6617065,6628609,ZDHHC4
chr7,6713376,6715991,AC073343.1
chr7,6797288,6838215,RSPH10B2
chr7,6838572,6865826,CCZ1B
chr7,7222246,7288251,C1GALT1
chr7,8153553,8275556,ICA1
chr7,8474225,8791501,NXPH1
chr7,11013499,11209117,PHF14
chr7,12644138,12693225,SCIN
chr7,13930858,14031050,ETV1
chr7,14184674,14881075,DGKB
chr7,16685814,16737725,BZW2
chr7,16828866,16829246,AC073333.1
chr7,16832266,16872932,AGR2
chr7,19761406,19813221,TMEM196
chr7,21582833,21941457,DNAH11
chr7,22157909,22396533,RAPGEF5
chr7,22766766,22771607,IL6
chr7,23145353,23215036,KLHL7
chr7,23210760,23234503,AC005082.1
chr7,23286394,23314253,GPNMB
chr7,23544769,23571621,TRA2A
chr7,24737977,24809244,DFNA5
chr7,24836166,25019760,OSBPL3
chr7,26331685,26412300,SNX10
chr7,26709048,26897239,SKAP2
chr7,27168152,27170352,HOXA4
chr7,27282987,27286795,EVX1
chr7,27779766,27868483,TAX1BP1
chr7,29186200,29552351,CHN2
chr7,29874341,29945791,WIPF3
chr7,29963405,29994858,SCRN1
chr7,30068029,30119543,PLEKHA8
chr7,30174753,30199534,C7orf41
chr7,30491752,30518312,NOD1
chr7,30536239,30544418,GGCT
chr7,30692863,30726065,CRHR2
chr7,30893010,30963427,AQP1
chr7,31569371,31698334,CCDC129
chr7,32535322,33078516,AVL9
chr7,32997053,33045211,FKBP9
chr7,33054129,33075581,NT5C3A
chr7,33169152,33645680,BBS9
chr7,33945112,34194112,BMPER
chr7,34685709,34699772,AC005493.1
chr7,35840627,35944915,7-Sep
chr7,36192877,36339334,EEPD1
chr7,36552456,36634262,AOAH
chr7,36893961,37243905,ELMO1
chr7,37779996,37780913,GPR141
chr7,37960163,37991540,EPDR1
chr7,38217851,38270235,STARD3NL
chr7,38423307,38671020,AMPH
chr7,40174575,40900357,C7orf10
chr7,42957689,42971773,PSMA2
chr7,43678859,43769083,COA1
chr7,43915505,43965996,URGCP
chr7,43966117,43993163,UBE2D4
chr7,44084319,44100836,DBNL
chr7,44256749,44365230,CAMK2B
chr7,44552960,44580912,NPC1L1
chr7,44664061,44747877,OGDH
chr7,44795778,44809477,ZMIZ2
chr7,45039787,45116068,CCM2
chr7,45902684,45906045,AC096582.1
chr7,47314754,47579199,TNS3
chr7,48026748,48068716,SUN3
chr7,48075117,48100891,C7orf57
chr7,48128973,48148012,UPP1
chr7,48494660,48687092,ABCA13
chr7,48887362,48891221,AC004899.1
chr7,50344378,50472799,IKZF1
chr7,50657760,50800050,GRB10
chr7,51083910,51384515,COBL
chr7,54610141,54620220,VSTM2A
chr7,55086811,55324313,EGFR
chr7,55538307,55606350,VOPP1
chr7,56119467,56131094,CCT6A
chr7,56131917,56148362,SUMF2
chr7,56148440,56160644,PHKG1
chr7,62809239,62812151,AC006455.1
chr7,62858414,62858860,AC073188.1
chr7,63505821,63538927,ZNF727
chr7,63709496,63727300,ZNF679
chr7,63773186,63810017,ZNF736
chr7,64254771,64294026,ZNF138
chr7,64363631,64389416,ZNF273
chr7,64838768,64865997,ZNF92
chr7,65112081,65113280,AC104057.1
chr7,65425688,65447198,GUSB
chr7,65591623,65619551,CRCP
chr7,65939543,65940709,AC008267.1
chr7,66205643,66276446,KCTD7
chr7,66220884,66274563,RABGEF1
chr7,71252760,71868354,CALN1
chr7,72349936,72419009,POM121
chr7,72467913,72476440,STAG3L3
chr7,72459478,72464996,AC005488.1
chr7,73007524,73038870,MLXIPL
chr7,73097937,73119491,WBSCR22
chr7,73245193,73247014,CLDN4
chr7,73442427,73484234,ELN
chr7,73507580,73535631,LIMK1
chr7,73703805,73820273,CLIP2
chr7,74210490,74221288,GTF2IRD2
chr7,74441226,74489643,WBSCR16
chr7,74556904,74565616,GTF2IRD2B
chr7,74999908,75005425,AC006014.1
chr7,75024903,75034888,TRIM73
chr7,75508317,75518244,RHBDD2
chr7,75544420,75616172,POR
chr7,75625661,75677301,STYXL1
chr7,75831216,75916603,SRRM3
chr7,76091018,76135305,DTX2
chr7,76139745,76648340,UPK3B
chr7,76751934,76924521,CCDC146
chr7,76940640,76955563,GSAP
chr7,77469447,77586818,PHTF2
chr7,77885087,78400638,MAGI2
chr7,80275645,80303732,CD36
chr7,80374184,80551675,SEMA3C
chr7,81384437,81399287,HGF
chr7,81579418,82073031,CACNA2D1
chr7,86273706,86493917,GRM3
chr7,86506225,86570688,KIAA1324L
chr7,86781677,86811480,DMTF1
chr7,87031361,87105019,ABCB4
chr7,87133559,87229500,ABCB1
chr7,87563702,87826447,ADAM22
chr7,89874488,89940375,C7orf63
chr7,90032712,90045268,CLDN12
chr7,90339176,90836677,CDK14
chr7,91570189,91739987,AKAP9
chr7,91774198,91794590,LRRD1
chr7,91828283,91875414,KRIT1
chr7,92126027,92146729,PEX1
chr7,92861679,92988337,CCDC132
chr7,93053799,93204042,CALCR
chr7,93515307,93520216,TFPI2
chr7,94539210,94925727,PPP1R9A
chr7,94928223,95025673,PON1
chr7,95034175,95064510,PON2
chr7,95171457,95173854,AC002451.1
chr7,95401906,95739634,DYNC1I1
chr7,95749533,95951459,SLC25A13
chr7,96110938,96132835,C7orf76
chr7,96635290,96640351,DLX6
chr7,97481430,97501854,ASNS
chr7,97846057,97881468,TECPR1
chr7,98445403,98466917,TMEM130
chr7,98923521,98985787,ARPC1A
chr7,99017372,99063787,PTCD1
chr7,99040552,99040747,AC073063.1
chr7,99055819,99058152,ATP5J2
chr7,99217173,99230030,ZSCAN25
chr7,99245823,99277616,CYP3A5
chr7,99354604,99381808,CYP3A4
chr7,99425636,99437043,CYP3A43
chr7,99613226,99634338,ZKSCAN1
chr7,99647390,99662661,ZSCAN21
chr7,99667602,99676790,ZNF3
chr7,99690404,99698380,MCM7
chr7,99704702,99716979,TAF6
chr7,99757439,99764853,GAL3ST4
chr7,99798283,99869855,GATS
chr7,99905325,99919818,SPDYE3
chr7,99951576,99965355,PILRB
chr7,99998496,100026302,ZCWPW1
chr7,100081550,100092422,NYAP1
chr7,100136882,100163269,AGFG2
chr7,100169855,100171270,SAP25
chr7,100183956,100198738,FBXO24
chr7,100218039,100239173,TFR2
chr7,100450341,100462980,SLC12A9
chr7,100547257,100550424,MUC3A
chr7,100612904,100662230,MUC12
chr7,100770379,100782546,SERPINE1
chr7,101928405,101962097,SH2B2
chr7,102036882,102065995,PRKRIP1
chr7,102113910,102119346,POLR2J
chr7,102123590,102158157,RASA4B
chr7,102178366,102184083,POLR2J3
chr7,102178366,102312182,POLR2J2
chr7,102191679,102201622,SPDYE2
chr7,102213835,102220258,AC093668.1
chr7,102222970,102283316,RASA4
chr7,102292796,102301847,SPDYE2L
chr7,102312908,102319318,AC105052.1
chr7,102715328,102740196,ARMC10
chr7,102743534,102790007,NAPEPLD
chr7,102937903,102969958,PMPCB
chr7,102988089,103008655,PSMC2
chr7,103014659,103086624,SLC26A5
chr7,103112231,103629963,RELN
chr7,103766790,103848448,ORC5
chr7,103969104,104549001,LHFPL3
chr7,104654637,104754808,MLL5
chr7,105253923,105264713,ATXN7L1
chr7,105603657,105676877,CDHR3
chr7,107204425,107218354,DUS4L
chr7,107221204,107263762,BCAP29
chr7,107332335,107356172,SLC26A4
chr7,107405913,107443670,SLC26A3
chr7,107531609,107560038,DLD
chr7,107667335,107770801,LAMB4
chr7,107788082,108096826,NRCAM
chr7,108111999,108166568,PNPLA8
chr7,108540389,108540655,FLJ00325
chr7,110303658,111161503,IMMP2L
chr7,110731062,110765507,LRRN3
chr7,111368100,111424539,DOCK4
chr7,112092472,112115814,IFRD1
chr7,112121046,112126459,LSMEM1
chr7,113091127,113091457,TSRM
chr7,113726615,114310038,FOXP2
chr7,115575202,115608304,TFEC
chr7,115850603,115897722,TES
chr7,116339139,116403134,MET
chr7,116502613,116558510,CAPZA2
chr7,117120017,117308719,CFTR
chr7,117864712,117882785,ANKRD7
chr7,120629676,120690922,CPED1
chr7,121958481,122526813,CADPS2
chr7,122755429,122821200,SLC13A1
chr7,123102854,123174718,IQUB
chr7,123248646,123277932,ASB15
chr7,124462441,124570037,POT1
chr7,126078652,126883569,GRM8
chr7,127233756,127240446,FSCN3
chr7,127250346,127255982,PAX4
chr7,127990380,128001739,PRRT4
chr7,128032335,128049960,IMPDH1
chr7,128312346,128323309,FAM71F2
chr7,128379346,128411530,CALU
chr7,128594948,128695198,TNPO3
chr7,128923225,129070051,AHCYL2
chr7,129251555,129396920,NRF1
chr7,129658133,129691214,ZC3HC1
chr7,129805927,129845271,TMEM209
chr7,129932974,129964020,CPA4
chr7,129984630,130008567,CPA5
chr7,130038372,130080867,CEP41
chr7,130295820,130353598,COPG2
chr7,131185023,131241376,PODXL
chr7,132658359,132766800,CHCHD3
chr7,132938128,133749340,EXOC4
chr7,134250233,134264592,AKR1B15
chr7,134464164,134655479,CALD1
chr7,134671259,134695016,AGBL3
chr7,134832797,134832916,AC083862.1
chr7,134868590,134896316,WDR91
chr7,135046547,135194875,CNOT4
chr7,135242679,135285702,NUP205
chr7,135611542,135613214,AC015987.2
chr7,136553832,136701771,CHRM2
chr7,138279030,138348969,SVOPL
chr7,138482695,138488493,TMEM213
chr7,138516126,138604221,KIAA1549
chr7,138818490,138874550,TTC26
chr7,138916231,138992981,UBN2
chr7,139059160,139108198,C7orf55-LUC7L2
chr7,139073926,139077714,PP12708
chr7,139268471,139421841,HIPK2
chr7,139478047,139720123,TBXAS1
chr7,139795456,139876741,JHDM1D
chr7,140045757,140098308,SLC37A3
chr7,140103843,140126050,RAB19
chr7,140153943,140179168,MKRN1
chr7,140218230,140302342,DENND2A
chr7,140396510,140406442,NDUFB2
chr7,141251210,141351375,AGK
chr7,142560986,142568847,EPHB6
chr7,142919163,142919360,AC073342.1
chr7,143078668,143088202,ZYX
chr7,143318048,143422174,FAM115C
chr7,144094333,144100786,NOBOX
chr7,144149043,144533146,TPK1
chr7,147830776,148113032,CNTNAP2
chr7,148515129,148581413,EZH2
chr7,148767187,148787810,ZNF786
chr7,148845505,148877030,ZNF398
chr7,148982402,148990914,ZNF783
chr7,149412148,149431664,KRBA1
chr7,149570057,149577787,ATP6V0E2
chr7,150065369,150070210,REPIN1
chr7,150642049,150657964,KCNH2
chr7,150709335,150721586,ATG9B
chr7,150725537,150742496,ABCB8
chr7,150758338,150773609,SLC4A2
chr7,150773713,150777880,FASTK
chr7,150872785,150884478,ASB10
chr7,151038858,151075530,NUB1
chr7,151253247,151433349,PRKAG2
chr7,151722836,151818832,GALNT11
chr7,151832014,152133090,MLL3
chr7,154735401,154794682,PAXIP1
chr7,154860253,154863267,AC093726.4
chr7,155089486,155101943,INSIG1
chr7,156436495,156469818,RNF32
chr7,156474215,156589187,LMBR1
chr7,156797547,156802129,MNX1
chr7,156902674,156903764,AC006967.1
chr7,157129710,157209946,DNAJB6
chr7,157318477,157320019,AC006372.1
chr7,157333408,158334298,PTPRN2
chr7,158424003,158459930,NCAPG2
chr8,182200,196362,ZNF596
chr8,356808,419871,FBXO25
chr8,439943,494837,C8orf42
chr8,1772181,1851671,ARHGEF10
chr8,2796107,4851938,CSMD1
chr8,6357195,6420784,ANGPT2
chr8,6835171,6836156,DEFA1
chr8,7215498,7220490,ZNF705G
