Chromosome,Start,Stop,Gene
chr2,189598882,189654831,DIRC1
chr2,189839046,189877472,COL3A1
chr2,189896622,190044605,COL5A2
chr2,190306159,190340291,WDR75
chr2,190425305,190445613,SLC40A1
chr2,190526146,190535557,ASNSD1
chr2,190539016,190625919,ANKAR
chr2,190611386,190627493,OSGEPL1
chr2,190635049,190649090,ORMDL1
chr2,190649107,190742355,PMS1
chr2,190744335,190944296,C2orf88
chr2,190920423,190927455,MSTN
chr2,191054461,191069958,HIBCH
chr2,191208296,191236391,INPP1
chr2,191273081,191300882,MFSD6
chr2,191369068,191399448,TMEM194B
chr2,191511472,191524360,NAB1
chr2,191745553,191830278,GLS
chr2,191829084,191839661,STAT1
chr2,191894302,192016316,STAT4
chr2,192109911,192211000,MYO1B
chr2,192542794,192547213,NABP1
chr2,192699028,192711981,SDPR
chr2,192813769,193059642,TMEFF2
chr2,196440701,196545144,SLC39A10
chr2,196602427,196660603,DNAH7
chr2,196998290,197036299,STK17B
chr2,197063977,197226946,HECW2
chr2,197504278,197597524,CCDC150
chr2,197627756,197664425,GTF3C3
chr2,197669726,197675000,C2orf66
chr2,197699908,197791379,PGAP1
chr2,197831741,197987457,ANKRD44
chr2,198256698,198299815,SF3B1
chr2,198318147,198340032,COQ10B
chr2,198351305,198364771,HSPD1
chr2,198364718,198368181,HSPE1
chr2,198365137,198415450,MOB4
chr2,198435524,198540719,RFTN2
chr2,198557830,198639547,AC011997.1
chr2,198570087,198573113,MARS2
chr2,198591603,198649734,BOLL
chr2,198669426,199013125,PLCL1
chr2,200134223,200322819,SATB2
chr2,200625267,200715896,AC073043.2
chr2,200775979,200792996,C2orf69
chr2,200794698,200820459,TYW5
chr2,200820326,200828848,C2orf47
chr2,201170604,201284056,SPATS2L
chr2,201353675,201374786,KCTD18
chr2,201374731,201399847,SGOL2
chr2,201450591,201536214,AOX1
chr2,201675317,201681890,BZW1
chr2,201717732,201729422,CLK1
chr2,201735630,201753992,PPIL3
chr2,201754050,201760096,NIF3L1
chr2,201773696,201828403,ORC2
chr2,201843216,201936388,FAM126B
chr2,201936156,201950236,NDUFB3
chr2,201980827,202029033,CFLAR
chr2,202047604,202086388,CASP10
chr2,202098166,202151314,CASP8
chr2,202152994,202216174,ALS2CR12
chr2,202241930,202316302,TRAK2
chr2,202252581,202342836,STRADB
chr2,202352148,202483898,ALS2CR11
chr2,202484907,202507667,TMEM237
chr2,202509593,202563417,MPP4
chr2,202565277,202645912,ALS2
chr2,202655184,202741306,CDK15
chr2,202899310,202903160,FZD7
chr2,202938012,202974387,AC079354.1
chr2,203070903,203103331,SUMO1
chr2,203130439,203168389,NOP58
chr2,203241659,203432474,BMPR2
chr2,203499911,203634480,FAM117B
chr2,203640690,203736365,ICA1L
chr2,203745323,203776949,WDR12
chr2,203776937,203849216,ALS2CR8
chr2,203879602,203950935,NBEAL1
chr2,204103663,204162068,CYP20A1
chr2,204192942,204296896,ABI2
chr2,204259068,204399985,RAPH1
chr2,204571247,204599635,CD28
chr2,204732509,204738683,CTLA4
chr2,204801471,204826300,ICOS
chr2,205410516,205913318,PARD3B
chr2,206546714,206566281,NRP2
chr2,206858445,206950906,INO80D
chr2,206986149,207024327,NDUFS1
chr2,207024309,207027652,EEF1B2
chr2,207040040,207082748,GPR1
chr2,207139387,207179148,ZDBF2
chr2,207308263,207485851,ADAM23
chr2,207516345,207583120,DYTN
chr2,207602487,207630271,MDH1B
chr2,207630081,207657233,FASTKD2
chr2,207804278,207834198,CPO
chr2,207938861,208030669,KLF7
chr2,208394461,208462513,CREB1
chr2,208445355,208489845,METTL21A
chr2,208576264,208619189,CCNYL1
chr2,208627310,208634287,FZD5
chr2,208693027,208890284,PLEKHM3
chr2,208986331,208989225,CRYGD
chr2,208992861,208994554,CRYGC
chr2,209007297,209010892,CRYGB
chr2,209025464,209028300,CRYGA
chr2,209030067,209046010,C2orf80
chr2,209100951,209119857,IDH1
chr2,209130991,209170273,PIKFYVE
chr2,209224438,209358754,PTH2R
chr2,210288782,210595242,MAP2
chr2,210636717,210661271,UNC80
chr2,210867289,210886300,RPE
chr2,210886147,211036107,KANSL1L
chr2,211052663,211090215,ACADL
chr2,211154874,211168353,MYL1
chr2,211295973,211341463,LANCL1
chr2,211342406,211441198,CPS1
chr2,212240446,213403565,ERBB4
chr2,213870087,214015058,IKZF2
chr2,214149113,215275225,SPAG16
chr2,215275789,215443683,VWC2L
chr2,215590370,215674428,BARD1
chr2,215796266,216003151,ABCA12
chr2,216176540,216214486,ATIC
chr2,216225163,216300790,FN1
chr2,216809213,216878346,MREG
chr2,216861052,216946513,PECR
chr2,216946589,216964721,TMEM169
chr2,216972187,217071026,XRCC5
chr2,217122588,217236750,4-Mar
chr2,217277137,217279864,SMARCAL1
chr2,217362912,217368274,RPL37A
chr2,217497551,217526640,IGFBP2
chr2,217536828,217560248,IGFBP5
chr2,217724181,217724787,TNP1
chr2,217735495,217736362,AC007557.1
chr2,218148742,218464655,DIRC3
chr2,218664512,218808851,TNS1
chr2,218899683,218933572,RUFY4
chr2,218990012,219000126,CXCR2
chr2,219027568,219031718,CXCR1
chr2,219081817,219119071,ARPC2
chr2,219124219,219128582,GPBAR1
chr2,219128850,219134980,AAMP
chr2,219135115,219137670,PNKD
chr2,219138915,219157300,TMBIM1
chr2,219221579,219232817,C2orf62
chr2,219246752,219260750,SLC11A1
chr2,219262979,219269141,CTDSP1
chr2,219283815,219318018,VIL1
chr2,219314974,219433084,USP37
chr2,219433303,219461803,RQCD1
chr2,219472488,219501904,PLCD4
chr2,219502639,219524247,ZNF142
chr2,219523487,219525940,BCS1L
chr2,219528587,219537134,RNF25
chr2,219536749,219567438,STK36
chr2,219575568,219619416,TTLL4
chr2,219646472,219680011,CYP27A1
chr2,219687106,219696539,PRKAG3
chr2,219724544,219738955,WNT6
chr2,219745085,219758653,WNT10A
chr2,219824377,219826876,CDK5R2
chr2,219845809,219850379,FEV
chr2,219854911,219858143,CRYBA2
chr2,219867568,219906245,CCDC108
chr2,219919146,219925189,IHH
chr2,219940039,220023084,NHEJ1
chr2,219940051,220035549,SLC23A3
chr2,220036619,220041688,CNPPD1
chr2,220040947,220046842,FAM134A
chr2,220059959,220072143,ZFAND2B
chr2,220074490,220083712,ABCB6
chr2,220074494,220087460,ATG9A
chr2,220094479,220101391,ANKZF1
chr2,220101328,220110194,GLB1L
chr2,220110177,220115059,STK16
chr2,220114433,220118754,TUBA4A
chr2,220143989,220151622,DNAJB2
chr2,220154345,220174220,PTPRN
chr2,220192131,220195900,RESP18
chr2,220238268,220252737,DNPEP
chr2,220283099,220291461,DES
chr2,220299568,220358354,SPEG
chr2,220363589,220371709,GMPPA
chr2,220378892,220398780,ASIC4
chr2,220403669,220408509,CHPF
chr2,220408385,220415301,TMEM198
chr2,220415451,220417111,OBSL1
chr2,220433884,220439775,INHA
chr2,220462582,220481173,STK11IP
chr2,220492049,220506693,SLC4A3
chr2,222282747,222290295,EPHA4
chr2,223064607,223163700,PAX3
chr2,223162866,223169936,CCDC140
chr2,223289236,223425667,SGPP2
chr2,223435255,223521056,FARSB
chr2,223536505,223574649,MOGAT1
chr2,223725652,223809357,ACSL3
chr2,223916532,223920355,KCNE4
chr2,224461658,224467221,SCG2
chr2,224616403,224702319,AP1S3
chr2,224720433,224743405,WDFY1
chr2,224822121,224832431,MRPL44
chr2,224839829,224904005,SERPINE2
chr2,225243415,225266711,FAM124B
chr2,225334867,225450065,CUL3
chr2,225629807,225811782,DOCK10
chr2,226265364,226518734,NYAP2
chr2,227599757,227664475,IRS1
chr2,227700297,227729813,RHBDD1
chr2,227867427,228028829,COL4A4
chr2,228029281,228179508,COL4A3
chr2,228189867,228195479,MFF
chr2,228226872,228244022,TM4SF20
chr2,228336868,228419275,AGFG1
chr2,228474806,228497888,C2orf83
chr2,228549926,228582726,SLC19A3
chr2,228678558,228682272,CCL20
chr2,228735770,228789060,DAW1
chr2,228844666,229046361,SPHKAP
chr2,229715242,230109776,PID1
chr2,230222345,230579274,DNER
chr2,230628554,230786725,TRIP12
chr2,230787018,230877825,FBXO36
chr2,230899698,230933715,SLC16A14
chr2,231032009,231038230,SP110
chr2,231090446,231177927,SP140
chr2,231191899,231265339,SP140L
chr2,231280657,231381242,SP100
chr2,231577560,231685790,CAB39
chr2,231729354,231741662,ITM2C
chr2,231772033,231789941,GPR55
chr2,231860836,231871999,SPATA3
chr2,231902205,231914429,C2orf72
chr2,231921578,232037541,PSMD1
chr2,231972944,231989832,HTR2B
chr2,232063260,232209914,ARMC9
chr2,232260254,232265875,B3GNT7
chr2,232316906,232317864,AC017104.2
chr2,232318242,232329305,NCL
chr2,232387871,232395206,NMUR1
chr2,232457575,232458994,C2orf57
chr2,232571605,232577723,PTMA
chr2,232597135,232646019,PDE6D
chr2,232646381,232672434,COPS7B
chr2,232786530,232791113,NPPC
chr2,232825955,233209060,DIS3L2
chr2,233243244,233247599,ALPP
chr2,233271553,233275424,ALPPL2
chr2,233320833,233324742,ALPI
chr2,233344537,233347168,ECEL1
chr2,233385173,233390422,PRSS56
chr2,233390703,233401377,CHRND
chr2,233404437,233406592,CHRNG
chr2,233412779,233415226,TIGD1
chr2,233414762,233433920,EIF4E2
chr2,233470767,233547050,EFHD1
chr2,233562009,233600924,GIGYF2
chr2,233631174,233641278,KCNJ13
chr2,233721980,233735110,C2orf82
chr2,233743396,233877982,NGEF
chr2,233877324,233880595,AC106876.2
chr2,233897382,233899767,NEU2
chr2,233924677,233995358,INPP5D
chr2,234118697,234173566,ATG16L1
chr2,234216462,234235838,SAG
chr2,234263153,234380746,DGKD
chr2,234384172,234398286,USP40
chr2,234526291,234681956,UGT1A8
chr2,234545100,234681951,UGT1A10
chr2,234580499,234681946,UGT1A9
chr2,234590584,234681945,UGT1A7
chr2,234600253,234681314,UGT1A6
chr2,234621638,234681945,UGT1A5
chr2,234627424,234681945,UGT1A4
chr2,234637754,234681945,UGT1A3
chr2,234668894,234681945,UGT1A1
chr2,234684370,234688428,MROH2A
chr2,234742062,234749384,HJURP
chr2,234826043,234928166,TRPM8
chr2,234959323,234985774,SPP2
chr2,235401685,235405697,ARL4C
chr2,235860617,235964358,SH3BP4
chr2,236402733,236761846,AGAP1
chr2,236682499,236684438,AC064874.1
chr2,237073879,237077012,GBX2
chr2,237076090,237203570,AC079135.1
chr2,237103515,237172988,ASB18
chr2,237232794,237416175,IQCA1
chr2,237476430,237489740,CXCR7
chr2,237993955,238009109,COPS8
chr2,238165734,238166319,AC112715.2
chr2,238232646,238238823,COL6A3
chr2,238330063,238333919,AC112721.1
chr2,238394071,238419693,MLPH
chr2,238475217,238475818,PRLH
chr2,238482965,238499714,RAB17
chr2,238499663,238500649,AC104667.3
chr2,238536219,238688958,LRRFIP1
chr2,238707032,238751451,RBM44
chr2,238767536,238820652,RAMP1
chr2,238875469,238940896,UBE2F
chr2,238969530,239008054,SCLY
chr2,239008798,239041928,ESPNL
chr2,239047363,239061588,KLHL30
chr2,239067623,239073367,FAM132B
chr2,239079042,239112370,ILKAP
chr2,239133193,239140226,AC016757.3
chr2,239146908,239148765,HES6
chr2,239152679,239197250,PER2
chr2,239229082,239309463,TRAF3IP1
chr2,239335383,239353016,ASB1
chr2,239756673,239795893,TWIST2
chr2,239969864,240322643,HDAC4
chr2,240323130,240324051,AC062017.1
chr2,240499995,240507788,AC079612.1
chr2,240684554,240724577,AC093802.1
chr2,240831867,240951077,NDUFA10
chr2,240968841,240969906,OR6B2
chr2,240981233,240982399,PRR21
chr2,240984494,240985489,OR6B3
chr2,241065980,241075764,MYEOV2
chr2,241078446,241083979,OTOS
chr2,241375088,241407493,GPC1
chr2,241388732,241390960,AC110619.2
chr2,241418839,241497379,ANKMY1
chr2,241499719,241503431,DUSP28
chr2,241505221,241516144,RNPEPL1
chr2,241526133,241538526,CAPN10
chr2,241544848,241570676,GPR35
chr2,241615835,241622323,AQP12B
chr2,241631262,241637900,AQP12A
chr2,241653181,241664266,KIF1A
chr2,241807896,241818537,AGXT
chr2,241825465,241831452,C2orf54
chr2,241858202,241870545,AC104809.3
chr2,241938255,242013401,SNED1
chr2,242014469,242035088,MTERFD2
chr2,242045514,242088919,PASK
chr2,242088991,242109271,PPP1R7
chr2,242127924,242135583,ANO7
chr2,242166679,242212301,HDLBP
chr2,242254515,242293439,2-Sep
chr2,242295658,242434256,FARP2
chr2,242432089,242448107,STK25
chr2,242498136,242513546,BOK
chr2,242523820,242556916,THAP4
chr2,242576628,242613269,ATG4B
chr2,242615157,242626406,DTYMK
chr2,242641450,242651795,ING5
chr2,242673994,242708226,D2HGDH
chr2,242716240,242743623,GAL3ST2
chr2,242749920,242758739,NEU4
chr2,242792033,242801060,PDCD1
chr2,242811752,242815971,CXXC11
chr2,242836136,242842599,AC131097.4
chr3,238279,451090,CHL1
chr3,1134260,1445901,CNTN6
chr3,2140497,2787371,CNTN4
chr3,3111233,3152058,IL5RA
chr3,3168600,3190707,TRNT1
chr3,3190676,3221375,CRBN
chr3,3742498,3842559,SUMF1
chr3,3841121,3889387,LRRN1
chr3,4344988,4359251,SETMAR
chr3,4535034,4687692,ITPR1
chr3,4855978,4898439,AC018816.3
chr3,5020801,5027008,BHLHE40
chr3,5163905,5222596,ARL8B
chr3,5229331,5249857,EDEM1
chr3,6811688,7188343,GRM7
chr3,8543393,8609805,LMCD1
chr3,8661086,8693760,SSUH2
chr3,8775486,8788451,CAV3
chr3,8792094,8811303,OXTR
chr3,8817088,8944140,RAD18
chr3,9022275,9291063,SRGAP3
chr3,9404526,9427386,THUMPD3
chr3,9439299,9482382,SETD5
chr3,9543481,9595486,LHFPL4
chr3,9691117,9744077,MTMR14
chr3,9745491,9771592,CPNE9
chr3,9773413,9789557,BRPF1
chr3,9791628,9799091,OGG1
chr3,9799026,9811661,CAMK1
chr3,9821544,9834431,TADA3
chr3,9834179,9848126,ARPC4
chr3,9834766,9854755,ARPC4-TTLL3
chr3,9849770,9857778,TTLL3
chr3,9879533,9882301,RPUSD3
chr3,9908398,9920740,CIDEC
chr3,9932238,9936033,JAGN1
chr3,9944296,9945064,IL17RE
chr3,9958758,9975301,IL17RC
chr3,9975506,9986678,CRELD1
chr3,9987226,9994058,PRRT3
chr3,10004221,10028804,EMC3
chr3,10068098,10141344,FANCD2
chr3,10123001,10149768,FANCD2OS
chr3,10157276,10168874,BRK1
chr3,10182692,10193904,VHL
chr3,10206549,10285427,IRAK2
chr3,10289707,10322900,TATDN2
chr3,10327359,10334631,GHRL
chr3,10334815,10346756,SEC13
chr3,10365707,10491297,ATP2B2
chr3,10857885,10982419,SLC6A11
chr3,11034410,11080933,SLC6A1
chr3,11178779,11302461,HRH1
chr3,11313995,11354894,ATG7
chr3,11597544,11762220,VGLL4
chr3,11831916,11851533,TAMM41
chr3,12194551,12200851,TIMP4
chr3,12328867,12475843,PPARG
chr3,12525931,12570423,TSEN2
chr3,12556433,12602558,C3orf83
chr3,12598513,12625212,MKRN2
chr3,12625100,12705725,RAF1
chr3,12775024,12801038,TMEM40
chr3,12837971,12876301,CAND2
chr3,12875984,12883087,RPL32
chr3,12938719,13009168,IQSEC1
chr3,13357737,13461809,NUP210
chr3,13521224,13546834,HDAC11
chr3,13590631,13679922,FBLN2
chr3,13857755,13921618,WNT7A
chr3,13978756,14105737,TPRXL
chr3,14153580,14166370,CHCHD4
chr3,14166440,14185179,TMEM43
chr3,14186647,14220283,XPC
chr3,14219858,14242619,LSM3
chr3,14444076,14452831,SLC6A6
chr3,14693271,14703407,CCDC174
chr3,14716606,14814541,C3orf20
chr3,14860469,14975895,FGD5
chr3,14989091,15055225,NR2C2
chr3,15083967,15091474,MRPS25
chr3,15111580,15140655,ZFYVE20
chr3,15247659,15259036,CAPN7
chr3,15296360,15374136,SH3BP5
chr3,15422782,15469025,METTL6
chr3,15468862,15484120,EAF1
chr3,15491654,15563258,COLQ
chr3,15602211,15643338,HACL1
chr3,15642848,15677122,BTD
chr3,15708743,15901278,ANKRD28
chr3,16216156,16271253,GALNT15
chr3,16299485,16306479,DPH3
chr3,16306706,16347594,OXNAD1
chr3,16357352,16524372,RFTN1
chr3,16628299,16646297,DAZL
chr3,16844159,17052576,PLCL2
chr3,17199899,17782399,TBC1D5
chr3,18386864,18466829,SATB1
chr3,19189946,19577138,KCNH8
chr3,19920964,19975672,EFHB
chr3,19988571,20026667,RAB5A
chr3,20021453,20053759,PP2D1
chr3,20081515,20195896,KAT2B
chr3,20202085,20227683,SGOL1
chr3,21459915,21792927,ZNF385D
chr3,23244511,23631713,UBE2E2
chr3,23847394,23932807,UBE2E1
chr3,23933151,23958460,NKIRAS1
chr3,23958036,23962468,RPL15
chr3,23986751,24022109,NR1D2
chr3,24159705,24536313,THRB
chr3,25215823,25637946,RARB
chr3,25639475,25660340,TOP2B
chr3,25760435,25772041,NGLY1
chr3,25824408,25825600,OXSM
chr3,25900024,25915189,LINC00692
chr3,26664297,26752267,LRRC3B
chr3,27151576,27257966,NEK10
chr3,27414214,27465577,SLC4A7
chr3,27757440,27763989,EOMES
chr3,28283075,28361253,CMC1
chr3,28356494,28373898,AZI2
chr3,28390637,28476648,ZCWPW2
chr3,29322473,30046620,RBMS3
chr3,30647994,30735626,TGFBR2
chr3,30767692,30936257,GADL1
chr3,31574130,31661766,STT3B
chr3,31699382,32022794,OSBPL10
chr3,32023263,32030417,ZNF860
chr3,32147181,32181853,GPD1L
chr3,32280171,32411813,CMTM8
chr3,32433163,32497020,CMTM7
chr3,32522804,32544900,CMTM6
chr3,32567463,32612366,DYNC1LI1
chr3,32726637,32815206,CNOT10
chr3,32859510,32938323,TRIM71
chr3,32993066,32997841,CCR4
chr3,33038100,33138722,GLB1
chr3,33131913,33138293,TMPPE
chr3,33155471,33185153,CRTAP
chr3,33191537,33260707,SUSD5
chr3,33318517,33414787,FBXL2
chr3,33429828,33481870,UBP1
chr3,33537737,33546943,CLASP2
chr3,33839844,33911194,PDCD6IP
chr3,35680437,35729281,ARPP21
chr3,36421836,36589499,STAC
chr3,36753913,36781352,DCLK3
chr3,36868311,36900374,TRANK1
chr3,37034823,37092409,MLH1
chr3,37094147,37217851,LRRFIP2
chr3,37284668,37408242,GOLGA4
chr3,37427760,37459592,C3orf35
chr3,37493606,37671010,ITGA9
chr3,37903451,38025960,CTDSPL
chr3,38029550,38048679,VILL
chr3,38048987,38049826,PLCD1
chr3,38080696,38139289,DLEC1
chr3,38164201,38178699,ACAA1
chr3,38179969,38184513,MYD88
chr3,38206580,38224538,OXSR1
chr3,38307303,38319806,SLC22A13
chr3,38323785,38349190,SLC22A14
chr3,38388251,38398649,XYLB
chr3,38495342,38524948,ACVR2B
chr3,38537618,38565904,EXOG
chr3,38589548,38674840,SCN5A
chr3,38738293,38835501,SCN10A
chr3,38887260,38992052,SCN11A
chr3,39093489,39137879,WDR48
chr3,39138150,39149129,GORASP1
chr3,39149195,39180391,TTC21A
chr3,39183346,39195066,CSRNP1
chr3,39224701,39234087,XIRP1
chr3,39304985,39321525,CX3CR1
chr3,39371197,39374937,CCR8
chr3,39424839,39438842,SLC25A38
chr3,39448180,39454033,RPSA
chr3,39508689,39543735,MOBP
chr3,39850405,40299657,MYRIP
chr3,40351175,40353915,EIF1B
chr3,40428647,40470110,ENTPD3
chr3,40498783,40503861,RPL14
chr3,40518604,40529877,ZNF619
chr3,40547483,40557435,ZNF620
chr3,40566369,40575017,ZNF621
chr3,41236328,41266202,CTNNB1
chr3,41288090,41319642,ULK4
chr3,42055294,42267381,TRAK1
chr3,42299317,42306395,CCK
chr3,42438570,42452092,LYZL4
chr3,42530791,42579059,VIPR1
chr3,42589461,42605124,SEC22C
chr3,42623332,42636606,SS18L2
chr3,42642106,42690227,NKTR
chr3,42695176,42707346,ZBTB47
chr3,42727011,42734036,KLHL40
chr3,42734155,42734942,HHATL
chr3,42734155,42755618,CCDC13
chr3,42798669,42846010,HIGD1A
chr3,42846244,42877265,CCBP2
chr3,42850938,43073827,KRBOX1
chr3,42897497,42917390,CYP8B1
chr3,42947223,42959133,ZNF662
chr3,43020759,43101703,FAM198A
chr3,43120724,43147431,GTDC2
chr3,43328004,43390330,SNRK
chr3,43396351,43407700,ANO10
chr3,43731605,43744076,ABHD5
chr3,44283378,44373590,TOPAZ1
chr3,44379611,44401294,TCAIM
chr3,44482406,44519162,ZNF445
chr3,44540462,44552128,ZNF852
chr3,44596685,44612986,ZKSCAN7
chr3,44619715,44635803,ZNF660
chr3,44626380,44670882,ZNF197
chr3,44690219,44702281,ZNF35
chr3,44754135,44765321,ZNF502
chr3,44771088,44778575,ZNF501
chr3,44779153,44803003,KIAA1143
chr3,44803209,44894753,KIF15
chr3,44903361,44907162,TMEM42
chr3,44916100,44930662,TGM4
chr3,44956749,44986688,ZDHHC3
chr3,45016733,45054158,EXOSC7
chr3,45043040,45077563,CLEC3B
chr3,45123770,45187914,CDCP1
chr3,45265958,45267770,TMEM158
chr3,45429998,45590329,LARS2
chr3,45596886,45714998,LIMD1
chr3,45730548,45751140,SACM1L
chr3,45796942,45837962,SLC6A20
chr3,45864808,45883658,LZTFL1
chr3,45927996,45944667,CCR9
chr3,45959396,46000064,FYCO1
chr3,45982425,45989829,CXCR6
chr3,46058516,46069234,XCR1
chr3,46205096,46308106,CCR3
chr3,46243200,46249887,CCR1
chr3,46395225,46400909,CCR2
chr3,46412345,46417697,CCR5
chr3,46448654,46451014,CCRL2
chr3,46477136,46506653,LTF
chr3,46538981,46542439,RTP3
chr3,46556913,46608040,LRRC2
chr3,46618727,46623953,TDGF1
chr3,46710487,46718945,ALS2CL
chr3,46742823,46752376,TMIE
chr3,46753607,46854064,PRSS50
chr3,46761073,46777919,PRSS46
chr3,46783582,46854048,PRSS45
chr3,46871032,46875313,PRSS42
chr3,46899362,46904932,MYL3
chr3,46919236,46945284,PTH1R
chr3,46963216,47023472,CCDC12
chr3,47021173,47051193,NBEAL2
chr3,47057919,47165277,SETD2
chr3,47269885,47324941,KIF9
chr3,47324407,47364197,KLHL18
chr3,47422501,47454925,PTPN23
chr3,47455203,47517427,SCAP
chr3,47537130,47555251,ELP6
chr3,47603729,47619623,CSPG5
chr3,47626762,47823407,SMARCC1
chr3,47844399,47858462,DHX30
chr3,47892185,47950757,MAP4
chr3,48198636,48229846,CDC25A
chr3,48264837,48266981,CAMP
chr3,48282590,48312477,ZNF589
chr3,48334754,48342848,NME6
chr3,48348336,48369831,SPINK8
chr3,48413709,48436190,FBXW12
chr3,48445261,48471460,PLXNB1
chr3,48473574,48481491,CCDC51
chr3,48481667,48482444,TMA7
chr3,48488114,48500796,ATRIP
chr3,48506445,48509044,TREX1
chr3,48509197,48541864,SHISA5
chr3,48555117,48594323,PFKFB4
chr3,48599160,48601206,UCN2
chr3,48601506,48602425,COL7A1
chr3,48636435,48638858,UQCRC1
chr3,48658192,48659288,TMEM89
chr3,48663156,48672916,SLC26A6
chr3,48673902,48700348,CELSR3
chr3,48711277,48723317,NCKIPSD
chr3,48725436,48754683,IP6K2
chr3,48782030,48789751,PRKAR2A
chr3,48894369,48936337,SLC25A20
chr3,48955221,48956818,ARIH2OS
chr3,48956254,48999112,ARIH2
chr3,49027319,49044587,P4HTM
chr3,49044495,49053386,WDR6
chr3,49052921,49053716,DALRD3
